date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2017-11-17,51.55,54.45,51.68,51.15,62267.19,-1.64,-3.08,56.454,51.304,51.304,91169.2,45731.92,45731.92,19.83
2017-11-16,54.84,56.77,53.35,53.1,79195.33,-2.16,-3.89,57.186,51.262,51.262,78888.9,43894.66,43894.66,25.22
2017-11-15,58.03,58.5,55.48,55.0,112360.73,-5.42,-8.9,56.578,51.001,51.001,63117.74,39482.08,39482.08,35.77
2017-11-14,65.0,65.0,60.89,60.0,173000.39,0.02,0.03,54.63,50.361,50.361,40661.87,29070.85,29070.85,55.08
2017-11-13,60.87,60.87,60.87,59.8,29022.38,5.53,9.99,50.768,48.607,48.607,6071.19,5082.59,5082.59,9.24
2017-11-10,55.34,55.34,55.34,55.34,865.69,5.03,10.0,46.154,46.154,46.154,294.63,294.63,294.63,0.28
2017-11-09,50.31,50.31,50.31,50.31,339.5,4.57,9.99,43.858,43.858,43.858,151.87,151.87,151.87,0.11
2017-11-08,45.74,45.74,45.74,45.74,81.4,4.16,10.01,41.707,41.707,41.707,89.32,89.32,89.32,0.03
2017-11-07,41.58,41.58,41.58,41.58,47.0,3.78,10.0,39.69,39.69,39.69,93.28,93.28,93.28,0.01
2017-11-06,37.8,37.8,37.8,37.8,139.56,11.55,44.0,37.8,37.8,37.8,139.56,139.56,139.56,0.04
